order_id,user_id,product_id,order_date,quantity,amount,payment
O049106,U04192,P0067,2025-05-01,3,43.03,Wechat
O049107,U03222,P0111,2025-02-11,2,19.22,Alipay
O049108,U00571,P0116,2025-03-08,1,21.89,Wechat
O049109,U06387,P0200,2025-05-23,3,72.14,Alipay
O049110,U06790,P0152,2025-06-12,3,26.72,Alipay
O049111,U07236,P0077,2025-06-08,2,13.81,CreditCard
O049112,U00729,P0147,2025-03-15,2,38.59,CreditCard
O049113,U02288,P0132,2025-06-14,1,92.09,Wechat
O049114,U02472,P0179,2025-04-27,4,35.11,CreditCard
O049115,U00993,P0072,2025-05-05,4,50.01,CreditCard
O049116,U00777,P0013,2025-03-08,4,61.36,CreditCard
O049117,U06398,P0101,2025-01-10,1,50.56,Alipay
O049118,U07539,P0190,2025-02-18,3,62.63,Alipay
O049119,U01685,P0027,2025-06-03,3,31.27,Wechat
O049120,U06522,P0133,2025-04-06,1,74.14,Alipay
O049121,U02632,P0050,2025-01-16,4,42.13,CreditCard
O049122,U04082,P0080,2025-06-15,2,65.96,CreditCard
O049123,U05681,P0118,2025-03-07,3,8.93,Alipay
O049124,U08590,P0189,2025-04-06,2,35.41,Wechat
O049125,U09168,P0160,2025-06-04,2,16.4,Wechat
O049126,U09253,P0039,2025-03-09,1,86.28,CreditCard
O049127,U05366,P0095,2025-05-08,3,69.96,CreditCard
O049128,U05505,P0123,2025-01-12,2,156.0,Wechat
O049129,U08181,P0091,2025-05-08,1,44.11,CreditCard
O049130,U02007,P0103,2025-03-07,2,25.57,Wechat
O049131,U05960,P0061,2025-04-20,1,72.36,Alipay
O049132,U05575,P0165,2025-02-12,3,56.48,Wechat
O049133,U04593,P0097,2025-01-10,1,13.25,Alipay
O049134,U01617,P0050,2025-05-20,4,22.58,Wechat
O049135,U03056,P0071,2025-05-08,2,71.87,Alipay
O049136,U01082,P0196,2025-03-25,4,21.91,Alipay
O049137,U09666,P0099,2025-03-17,1,12.1,Alipay
O049138,U01055,P0185,2025-05-25,2,38.11,CreditCard
O049139,U05388,P0074,2025-01-04,2,68.87,Wechat
O049140,U03984,P0147,2025-01-24,3,29.74,Alipay
O049141,U00961,P0092,2025-01-21,2,74.87,Alipay
O049142,U09261,P0022,2025-02-07,2,53.23,Wechat
O049143,U09921,P0158,2025-06-25,4,39.62,Wechat
O049144,U02532,P0087,2025-06-16,3,12.56,CreditCard
O049145,U03542,P0182,2025-05-26,3,42.57,Alipay
O049146,U09424,P0126,2025-05-15,2,37.44,Alipay
O049147,U02336,P0082,2025-03-06,1,77.05,CreditCard
O049148,U03368,P0126,2025-05-12,3,51.68,Wechat
O049149,U05885,P0100,2025-02-03,4,77.39,Alipay
O049150,U02087,P0051,2025-05-06,3,73.78,Wechat
O049151,U02659,P0190,2025-06-15,2,72.33,Wechat
O049152,U00244,P0005,2025-03-01,3,70.06,CreditCard
O049153,U08759,P0122,2025-01-02,1,25.05,Alipay
O049154,U08787,P0037,2025-02-26,1,45.11,CreditCard
O049155,U07774,P0163,2025-04-05,3,5.48,Wechat
O049156,U07023,P0076,2025-04-22,3,75.4,CreditCard
O049157,U07691,P0171,2025-05-07,3,24.4,Alipay
O049158,U02440,P0006,2025-02-25,2,27.98,Alipay
O049159,U07913,P0067,2025-01-29,4,63.58,Wechat
O049160,U00693,P0015,2025-06-01,4,36.83,CreditCard
O049161,U04803,P0026,2025-06-20,4,93.23,Alipay
O049162,U06542,P0059,2025-04-13,3,41.89,Alipay
O049163,U01175,P0181,2025-04-14,1,50.54,Wechat
O049164,U02465,P0030,2025-02-01,1,19.55,Alipay
O049165,U07848,P0199,2025-04-09,1,50.62,CreditCard
O049166,U01640,P0097,2025-01-21,4,39.14,Wechat
O049167,U09619,P0183,2025-02-14,1,156.59,Wechat
O049168,U03463,P0109,2025-02-25,4,45.03,Alipay
O049169,U06957,P0013,2025-04-21,3,81.23,Alipay
O049170,U04189,P0165,2025-06-18,2,40.73,Wechat
O049171,U06442,P0012,2025-04-12,2,50.23,Wechat
O049172,U08802,P0045,2025-03-03,3,27.01,Alipay
O049173,U00951,P0003,2025-04-20,1,28.11,Alipay
O049174,U03071,P0076,2025-01-12,4,39.85,CreditCard
O049175,U03779,P0042,2025-03-13,4,36.77,Wechat
O049176,U03282,P0152,2025-06-01,2,83.85,CreditCard
O049177,U03860,P0196,2025-03-28,2,35.34,Alipay
O049178,U01076,P0146,2025-01-12,2,14.23,Alipay
O049179,U07587,P0136,2025-01-01,4,12.29,Alipay
O049180,U09943,P0057,2025-03-06,4,115.13,Alipay
O049181,U09780,P0071,2025-03-10,4,19.72,Alipay
O049182,U02677,P0042,2025-03-02,2,45.73,CreditCard
O049183,U05770,P0088,2025-06-16,2,44.23,Alipay
O049184,U00800,P0068,2025-05-13,3,62.51,Alipay
O049185,U09501,P0066,2025-01-30,1,74.13,Wechat
O049186,U07313,P0007,2025-02-11,4,77.68,CreditCard
O049187,U04777,P0105,2025-05-31,2,54.57,CreditCard
O049188,U04912,P0182,2025-06-22,2,51.7,CreditCard
O049189,U01148,P0187,2025-04-19,1,86.2,Alipay
O049190,U02218,P0033,2025-01-21,1,30.9,Alipay
O049191,U08608,P0026,2025-02-03,2,25.35,CreditCard
O049192,U02464,P0013,2025-01-29,2,23.54,CreditCard
O049193,U00388,P0144,2025-06-04,3,8.51,Wechat
O049194,U08680,P0167,2025-03-27,1,34.75,Wechat
O049195,U07253,P0083,2025-01-10,2,39.45,CreditCard
O049196,U07435,P0179,2025-02-09,3,20.73,Alipay
O049197,U06172,P0102,2025-03-15,1,42.6,CreditCard
O049198,U03898,P0121,2025-04-05,4,28.45,CreditCard
O049199,U04554,P0076,2025-05-02,2,23.13,Wechat
O049200,U08601,P0010,2025-05-17,3,25.24,Wechat
O049201,U09925,P0128,2025-04-20,2,49.75,Alipay
O049202,U08041,P0124,2025-05-24,2,20.14,Wechat
O049203,U01319,P0126,2025-02-24,1,42.69,Wechat
O049204,U05794,P0036,2025-01-17,2,48.96,Alipay
O049205,U09125,P0139,2025-04-08,4,32.62,Alipay
O049206,U06183,P0197,2025-05-11,3,12.33,Alipay
O049207,U06090,P0114,2025-04-06,2,86.24,Alipay
O049208,U09408,P0112,2025-02-21,4,27.2,CreditCard
O049209,U07443,P0125,2025-06-20,4,25.44,Wechat
O049210,U04850,P0038,2025-01-13,3,25.58,CreditCard
O049211,U02828,P0126,2025-01-19,1,25.16,Alipay
O049212,U01598,P0131,2025-05-20,4,45.35,Alipay
O049213,U04048,P0009,2025-01-27,3,28.61,Alipay
O049214,U02642,P0055,2025-05-24,4,75.4,Wechat
O049215,U02742,P0118,2025-05-14,2,47.48,Wechat
O049216,U07272,P0108,2025-05-23,2,54.15,Wechat
O049217,U01747,P0065,2025-03-20,4,44.91,Wechat
O049218,U02164,P0079,2025-02-07,2,19.87,CreditCard
O049219,U07501,P0177,2025-02-28,2,61.58,Wechat
O049220,U06864,P0191,2025-03-07,2,20.52,Wechat
O049221,U07931,P0131,2025-03-25,1,52.67,Wechat
O049222,U04628,P0196,2025-01-25,3,30.19,CreditCard
O049223,U07846,P0187,2025-01-09,4,30.16,Wechat
O049224,U04187,P0180,2025-02-23,2,92.54,Wechat
O049225,U05980,P0102,2025-05-02,1,21.17,Alipay
O049226,U06813,P0152,2025-05-04,1,18.71,Wechat
O049227,U01143,P0016,2025-06-04,2,38.65,Wechat
O049228,U08138,P0028,2025-03-24,1,64.62,Alipay
O049229,U02772,P0098,2025-02-28,4,42.16,Alipay
O049230,U01872,P0094,2025-06-20,3,53.0,Wechat
O049231,U01815,P0020,2025-03-22,1,51.87,Alipay
O049232,U07043,P0114,2025-01-10,4,27.57,Alipay
O049233,U00679,P0151,2025-05-18,1,105.4,Wechat
O049234,U04030,P0183,2025-04-24,3,48.62,Alipay
O049235,U01615,P0034,2025-01-30,4,34.6,Wechat
O049236,U01377,P0159,2025-06-20,2,104.77,Alipay
O049237,U06700,P0005,2025-06-20,4,171.0,Wechat
O049238,U08298,P0100,2025-02-02,4,6.57,Wechat
O049239,U01006,P0165,2025-06-23,3,36.5,Wechat
O049240,U07841,P0168,2025-06-27,2,44.0,Wechat
O049241,U00782,P0150,2025-04-02,2,54.37,Alipay
O049242,U02954,P0050,2025-01-09,3,41.77,Wechat
O049243,U02773,P0101,2025-04-03,1,60.26,CreditCard
O049244,U01749,P0082,2025-01-20,1,43.73,Wechat
O049245,U06251,P0163,2025-04-12,4,26.67,CreditCard
O049246,U03325,P0065,2025-05-13,2,72.63,Alipay
O049247,U02885,P0095,2025-03-25,1,17.89,Alipay
O049248,U05735,P0072,2025-05-31,4,35.7,CreditCard
O049249,U05874,P0049,2025-04-09,1,25.67,CreditCard
O049250,U03827,P0086,2025-06-07,1,65.27,Wechat
O049251,U09790,P0082,2025-04-12,2,77.19,Wechat
O049252,U08793,P0142,2025-03-03,4,45.69,Alipay
O049253,U02193,P0046,2025-04-06,3,38.42,Alipay
O049254,U06396,P0038,2025-06-02,2,3.23,CreditCard
O049255,U04846,P0182,2025-01-01,1,69.91,Alipay
O049256,U02608,P0109,2025-04-08,3,38.87,CreditCard
O049257,U00001,P0030,2025-03-09,2,70.4,CreditCard
O049258,U08642,P0166,2025-05-25,2,46.47,Wechat
O049259,U00108,P0020,2025-02-25,1,14.12,Wechat
O049260,U01962,P0102,2025-01-19,1,72.51,Alipay
O049261,U02588,P0178,2025-06-04,3,39.91,Alipay
O049262,U03630,P0091,2025-01-25,2,44.2,Alipay
O049263,U00675,P0029,2025-03-18,3,38.06,CreditCard
O049264,U06123,P0093,2025-03-10,1,81.59,CreditCard
O049265,U06407,P0062,2025-04-21,4,58.48,Wechat
O049266,U02110,P0066,2025-06-26,4,56.09,Alipay
O049267,U00955,P0144,2025-04-26,1,21.99,Alipay
O049268,U07055,P0115,2025-06-02,1,42.38,Wechat
O049269,U04191,P0078,2025-01-09,2,117.0,Wechat
O049270,U01299,P0194,2025-03-06,3,26.63,Alipay
O049271,U07891,P0142,2025-03-14,1,38.3,CreditCard
O049272,U09970,P0119,2025-03-21,4,27.88,CreditCard
O049273,U08198,P0058,2025-03-19,1,49.01,Alipay
O049274,U02082,P0126,2025-04-04,3,5.46,Alipay
O049275,U07371,P0175,2025-02-08,1,62.99,Alipay
O049276,U06345,P0001,2025-03-03,4,71.28,CreditCard
O049277,U05447,P0011,2025-03-12,2,71.57,Wechat
O049278,U04527,P0012,2025-01-09,3,23.22,CreditCard
O049279,U09432,P0061,2025-06-14,4,74.45,Alipay
O049280,U07342,P0200,2025-03-06,2,44.29,Alipay
O049281,U06276,P0157,2025-05-24,3,84.88,Wechat
O049282,U01211,P0198,2025-01-13,3,24.25,Alipay
O049283,U01040,P0043,2025-01-27,4,25.46,Alipay
O049284,U01094,P0180,2025-04-19,4,72.82,CreditCard
O049285,U05749,P0009,2025-02-13,1,10.49,CreditCard
O049286,U04971,P0050,2025-04-27,2,47.02,Alipay
O049287,U07968,P0136,2025-01-17,3,95.01,Wechat
O049288,U04446,P0055,2025-01-11,2,57.81,CreditCard
O049289,U06888,P0178,2025-03-09,2,83.06,Wechat
O049290,U06388,P0079,2025-03-10,3,37.42,CreditCard
O049291,U09889,P0109,2025-05-20,3,47.2,Alipay
O049292,U02259,P0128,2025-01-05,2,14.05,Wechat
O049293,U06568,P0155,2025-06-04,3,92.88,CreditCard
O049294,U00942,P0061,2025-03-21,4,58.89,Alipay
O049295,U08208,P0133,2025-03-10,1,72.7,Wechat
O049296,U08726,P0168,2025-05-03,1,21.73,CreditCard
O049297,U01279,P0182,2025-06-11,1,40.47,Alipay
O049298,U06304,P0062,2025-05-05,2,16.65,Wechat
O049299,U07230,P0122,2025-04-14,1,28.83,Alipay
O049300,U01720,P0078,2025-01-17,4,29.96,Wechat
O049301,U09585,P0190,2025-01-08,1,44.01,Wechat
O049302,U04543,P0080,2025-03-10,3,36.01,Wechat
O049303,U00478,P0143,2025-02-09,3,71.44,Alipay
O049304,U01573,P0095,2025-01-04,3,38.97,Alipay
O049305,U00989,P0005,2025-03-16,2,81.08,Alipay
O049306,U03893,P0069,2025-01-06,3,45.58,Alipay
O049307,U01432,P0084,2025-01-09,2,48.79,Wechat
O049308,U00442,P0015,2025-04-09,2,36.03,Wechat
O049309,U06058,P0085,2025-02-20,4,30.87,Alipay
O049310,U06009,P0047,2025-02-18,3,43.25,CreditCard
O049311,U07575,P0104,2025-04-18,1,58.98,Wechat
O049312,U03710,P0131,2025-05-21,1,16.96,Alipay
O049313,U04198,P0073,2025-06-12,4,73.08,Wechat
O049314,U00206,P0053,2025-04-21,3,80.58,Alipay
O049315,U01750,P0136,2025-01-29,1,103.01,CreditCard
O049316,U05609,P0121,2025-04-22,1,26.89,CreditCard
O049317,U09566,P0181,2025-04-29,3,80.4,Wechat
O049318,U04993,P0116,2025-03-13,1,10.82,Alipay
O049319,U04017,P0105,2025-03-05,3,41.48,Alipay
O049320,U06947,P0188,2025-04-24,3,46.66,Wechat
O049321,U01769,P0077,2025-06-07,2,36.37,Wechat
O049322,U02347,P0078,2025-05-27,4,22.48,Wechat
O049323,U03308,P0178,2025-05-17,1,85.83,Alipay
O049324,U09969,P0112,2025-01-14,3,64.74,Wechat
O049325,U00116,P0070,2025-03-04,4,22.5,CreditCard
O049326,U08214,P0022,2025-04-01,2,69.08,Alipay
O049327,U01104,P0098,2025-03-22,3,32.91,Wechat
O049328,U04234,P0004,2025-01-20,2,97.95,Alipay
O049329,U00861,P0186,2025-03-19,4,19.36,CreditCard
O049330,U06085,P0191,2025-03-22,3,11.13,Wechat
O049331,U01159,P0148,2025-04-04,4,78.2,Alipay
O049332,U09196,P0122,2025-06-02,1,52.5,Wechat
O049333,U01061,P0073,2025-01-01,3,71.24,Wechat
O049334,U07506,P0150,2025-01-06,1,9.27,Alipay
O049335,U05371,P0053,2025-06-08,1,30.62,Alipay
O049336,U07198,P0024,2025-05-10,3,9.92,Wechat
O049337,U00572,P0092,2025-06-15,3,19.37,Alipay
O049338,U04143,P0122,2025-04-19,1,49.04,Wechat
O049339,U01201,P0008,2025-05-05,2,62.2,Wechat
O049340,U08626,P0136,2025-05-22,2,104.62,CreditCard
O049341,U06308,P0039,2025-06-14,4,63.09,Wechat
O049342,U06344,P0131,2025-01-07,4,25.55,CreditCard
O049343,U03310,P0186,2025-06-08,3,75.64,Wechat
O049344,U03480,P0013,2025-03-09,4,35.78,Alipay
O049345,U09505,P0051,2025-04-25,3,9.25,CreditCard
O049346,U06389,P0170,2025-05-27,1,19.7,Wechat
O049347,U05478,P0091,2025-01-11,3,22.12,CreditCard
O049348,U00582,P0131,2025-02-20,1,47.49,Wechat
O049349,U04895,P0135,2025-01-07,2,10.07,Wechat
O049350,U03733,P0174,2025-06-23,4,31.8,Alipay
O049351,U07024,P0041,2025-01-29,2,15.13,Wechat
O049352,U09991,P0085,2025-06-17,3,14.15,Alipay
O049353,U06882,P0191,2025-01-11,1,42.06,CreditCard
O049354,U00808,P0131,2025-05-09,4,66.52,CreditCard
O049355,U03041,P0115,2025-02-09,4,26.96,Wechat
O049356,U09740,P0069,2025-02-28,4,46.22,Wechat
O049357,U00598,P0110,2025-01-11,1,61.34,CreditCard
O049358,U03790,P0023,2025-01-05,2,180.58,CreditCard
O049359,U08768,P0086,2025-05-15,1,17.42,Alipay
O049360,U03489,P0042,2025-06-13,4,6.72,CreditCard
O049361,U01445,P0174,2025-06-14,4,41.48,Alipay
O049362,U04178,P0108,2025-06-27,2,25.07,Wechat
O049363,U07790,P0003,2025-01-05,3,14.38,CreditCard
O049364,U01417,P0043,2025-02-15,1,31.08,Alipay
O049365,U07574,P0060,2025-06-20,1,15.98,Wechat
O049366,U01573,P0050,2025-03-26,1,41.71,Alipay
O049367,U05045,P0154,2025-02-15,3,62.5,CreditCard
O049368,U06623,P0004,2025-04-20,1,32.27,CreditCard
O049369,U01122,P0179,2025-05-06,1,60.78,Alipay
O049370,U01799,P0102,2025-03-18,2,45.08,Wechat
O049371,U00153,P0025,2025-03-09,1,51.18,CreditCard
O049372,U07809,P0072,2025-03-04,2,90.46,Wechat
O049373,U09606,P0003,2025-05-12,1,46.43,CreditCard
O049374,U02645,P0010,2025-06-02,1,14.73,Wechat
O049375,U07733,P0051,2025-04-29,1,65.15,CreditCard
O049376,U02757,P0179,2025-01-19,3,51.93,CreditCard
O049377,U04010,P0154,2025-03-13,3,40.66,Alipay
O049378,U07120,P0118,2025-01-31,3,33.21,Wechat
O049379,U04024,P0049,2025-05-15,4,59.74,Wechat
O049380,U09065,P0190,2025-04-09,2,21.58,Wechat
O049381,U04591,P0188,2025-05-30,4,27.5,Wechat
O049382,U08613,P0018,2025-05-30,2,23.7,Wechat
O049383,U04248,P0014,2025-04-18,2,18.85,Alipay
O049384,U08345,P0173,2025-05-28,3,22.25,CreditCard
O049385,U09863,P0090,2025-02-07,4,42.7,Alipay
O049386,U00960,P0066,2025-04-11,2,31.15,Alipay
O049387,U04116,P0065,2025-02-16,3,94.75,CreditCard
O049388,U08360,P0131,2025-06-08,3,22.8,Alipay
O049389,U07175,P0026,2025-01-09,2,81.74,CreditCard
O049390,U06675,P0005,2025-03-18,4,45.56,CreditCard
O049391,U08331,P0060,2025-02-27,4,84.33,Alipay
O049392,U00085,P0026,2025-04-30,3,14.81,Wechat
O049393,U01603,P0080,2025-01-16,2,45.27,Wechat
O049394,U05189,P0032,2025-02-09,3,42.88,Alipay
O049395,U03544,P0074,2025-02-09,1,64.25,CreditCard
O049396,U09873,P0119,2025-02-05,4,32.88,Alipay
O049397,U00374,P0126,2025-01-14,3,62.99,Alipay
O049398,U06278,P0155,2025-04-07,1,23.78,CreditCard
O049399,U05476,P0021,2025-04-03,1,63.41,Wechat
O049400,U05550,P0154,2025-04-29,4,30.31,CreditCard
O049401,U00464,P0032,2025-04-16,3,78.0,Alipay
O049402,U04610,P0056,2025-03-29,1,40.13,Wechat
O049403,U06090,P0099,2025-01-14,1,33.75,Alipay
O049404,U06304,P0057,2025-03-18,3,30.85,Alipay
O049405,U07467,P0123,2025-05-01,4,22.44,Wechat
O049406,U01676,P0097,2025-01-01,4,21.21,Alipay
O049407,U03987,P0152,2025-01-05,2,42.07,CreditCard
O049408,U09830,P0062,2025-05-24,4,71.81,CreditCard
O049409,U05909,P0065,2025-06-04,2,55.81,Wechat
O049410,U00460,P0093,2025-06-15,2,26.66,CreditCard
O049411,U05507,P0177,2025-03-03,3,30.36,Wechat
O049412,U06478,P0142,2025-05-12,3,25.99,Wechat
O049413,U09115,P0118,2025-02-17,1,57.77,CreditCard
O049414,U06883,P0171,2025-04-03,4,36.67,Alipay
O049415,U04267,P0114,2025-04-21,1,37.28,Wechat
O049416,U04702,P0190,2025-03-30,2,60.5,CreditCard
O049417,U08727,P0049,2025-01-04,1,113.94,Wechat
O049418,U01840,P0070,2025-06-21,1,55.53,Alipay
O049419,U05534,P0058,2025-06-29,4,27.41,Alipay
O049420,U05709,P0068,2025-05-01,3,47.59,Alipay
O049421,U02454,P0172,2025-06-22,4,50.37,CreditCard
O049422,U07147,P0185,2025-02-05,1,42.84,CreditCard
O049423,U08049,P0048,2025-01-14,2,134.19,Wechat
O049424,U07415,P0185,2025-04-25,3,49.3,CreditCard
O049425,U02565,P0197,2025-03-08,1,64.51,CreditCard
O049426,U06347,P0150,2025-03-17,2,40.02,Alipay
O049427,U04601,P0055,2025-01-14,2,47.26,Alipay
O049428,U01452,P0084,2025-04-07,1,37.89,CreditCard
O049429,U07101,P0027,2025-03-31,2,33.34,CreditCard
O049430,U00184,P0163,2025-06-13,4,84.83,Alipay
O049431,U00080,P0130,2025-03-05,2,30.16,CreditCard
O049432,U05678,P0141,2025-03-02,1,45.9,Wechat
O049433,U09707,P0193,2025-02-08,3,30.47,Alipay
O049434,U00410,P0044,2025-06-07,3,47.49,CreditCard
O049435,U09332,P0154,2025-06-25,3,7.17,Alipay
O049436,U07189,P0152,2025-06-23,1,18.69,Alipay
O049437,U00354,P0113,2025-03-03,4,59.63,CreditCard
O049438,U00855,P0199,2025-05-08,3,41.36,Wechat
O049439,U06159,P0076,2025-04-22,3,15.48,Alipay
O049440,U01041,P0079,2025-02-01,2,25.95,CreditCard
O049441,U04861,P0076,2025-02-12,3,11.53,Alipay
O049442,U00497,P0143,2025-04-13,3,60.36,CreditCard
O049443,U00577,P0138,2025-02-12,2,38.13,CreditCard
O049444,U03608,P0123,2025-03-08,4,42.04,Alipay
O049445,U03434,P0014,2025-01-09,4,45.36,Alipay
O049446,U03876,P0160,2025-03-04,2,40.38,Wechat
O049447,U01015,P0010,2025-01-30,1,35.83,CreditCard
O049448,U05337,P0074,2025-01-05,4,20.55,Wechat
O049449,U07160,P0054,2025-04-29,4,20.41,Wechat
O049450,U05734,P0141,2025-02-07,3,90.47,Wechat
O049451,U09607,P0194,2025-04-01,1,5.56,Wechat
O049452,U00037,P0147,2025-03-08,3,26.24,CreditCard
O049453,U04158,P0158,2025-05-17,3,42.14,Alipay
O049454,U07756,P0183,2025-05-21,3,28.28,Wechat
O049455,U09424,P0195,2025-05-27,1,69.19,CreditCard
O049456,U08267,P0066,2025-01-18,1,76.18,Alipay
O049457,U08682,P0064,2025-03-31,3,43.31,Alipay
O049458,U04565,P0045,2025-02-14,3,40.74,Alipay
O049459,U04507,P0175,2025-01-06,1,16.59,CreditCard
O049460,U00560,P0180,2025-01-23,3,25.89,Alipay
O049461,U06477,P0114,2025-01-17,2,61.29,CreditCard
O049462,U07244,P0131,2025-03-19,4,56.55,Alipay
O049463,U08360,P0138,2025-05-20,3,29.98,CreditCard
O049464,U09231,P0153,2025-02-23,1,43.46,Alipay
O049465,U08383,P0145,2025-03-15,1,59.03,Alipay
O049466,U01225,P0191,2025-06-25,1,34.02,Alipay
O049467,U02890,P0067,2025-03-18,1,18.54,Alipay
O049468,U09579,P0123,2025-01-20,4,34.61,Alipay
O049469,U06854,P0020,2025-02-15,3,64.34,Alipay
O049470,U07685,P0149,2025-01-29,2,24.68,CreditCard
O049471,U05984,P0183,2025-01-18,1,39.3,Wechat
O049472,U01649,P0169,2025-06-15,1,36.13,Wechat
O049473,U02195,P0107,2025-03-08,4,7.64,Wechat
O049474,U02723,P0147,2025-06-15,2,78.88,Alipay
O049475,U01500,P0131,2025-06-20,4,81.04,CreditCard
O049476,U00194,P0145,2025-05-24,1,39.48,CreditCard
O049477,U01963,P0196,2025-05-26,1,74.81,Alipay
O049478,U08976,P0176,2025-02-18,4,50.36,Wechat
O049479,U00270,P0027,2025-06-11,3,48.93,Wechat
O049480,U08854,P0128,2025-02-04,1,39.23,Alipay
O049481,U03766,P0115,2025-06-11,2,3.67,Alipay
O049482,U01637,P0113,2025-05-05,2,59.72,Alipay
O049483,U05459,P0027,2025-03-16,1,46.67,CreditCard
O049484,U05843,P0020,2025-04-27,2,7.35,Alipay
O049485,U06833,P0164,2025-06-01,2,49.22,Alipay
O049486,U09493,P0163,2025-06-07,1,66.55,Alipay
O049487,U08044,P0145,2025-04-19,3,10.63,Wechat
O049488,U08137,P0187,2025-01-16,3,52.67,Wechat
O049489,U04898,P0192,2025-01-13,2,56.38,Wechat
O049490,U08713,P0003,2025-05-23,4,36.17,Alipay
O049491,U01663,P0155,2025-04-05,1,8.75,CreditCard
O049492,U02538,P0121,2025-03-25,1,36.15,CreditCard
O049493,U02898,P0142,2025-06-22,4,31.29,CreditCard
O049494,U03828,P0094,2025-04-16,4,15.71,Wechat
O049495,U06133,P0105,2025-01-11,3,122.02,Alipay
O049496,U06274,P0022,2025-01-31,2,43.58,CreditCard
O049497,U03536,P0141,2025-05-10,2,82.8,Wechat
O049498,U01151,P0167,2025-02-13,3,60.86,Alipay
O049499,U08311,P0084,2025-03-22,4,63.27,Alipay
O049500,U04896,P0154,2025-03-25,2,27.36,Alipay
O049501,U08005,P0134,2025-02-19,3,32.05,Wechat
O049502,U02065,P0131,2025-05-17,4,65.48,Alipay
O049503,U02671,P0149,2025-01-18,1,82.56,Alipay
O049504,U01016,P0030,2025-05-02,2,17.2,Alipay
O049505,U09696,P0094,2025-06-03,2,34.24,Wechat
O049506,U01288,P0190,2025-01-19,1,42.07,CreditCard
O049507,U01691,P0105,2025-01-15,1,127.02,CreditCard
O049508,U00590,P0170,2025-05-31,3,7.59,Alipay
O049509,U03818,P0065,2025-01-17,2,82.65,Alipay
O049510,U01790,P0054,2025-02-14,4,107.35,Alipay
O049511,U07137,P0153,2025-02-17,1,37.21,Alipay
O049512,U08604,P0023,2025-01-30,3,130.41,Alipay
O049513,U09292,P0117,2025-01-23,3,66.53,CreditCard
O049514,U07269,P0016,2025-05-23,3,52.47,CreditCard
O049515,U00483,P0192,2025-02-12,2,34.36,CreditCard
O049516,U01768,P0113,2025-02-08,2,8.52,Alipay
O049517,U04724,P0190,2025-03-16,2,25.81,Alipay
O049518,U07092,P0011,2025-03-24,1,83.67,Wechat
O049519,U09547,P0163,2025-01-09,2,29.0,CreditCard
O049520,U06002,P0097,2025-02-06,4,15.31,Wechat
O049521,U00380,P0032,2025-03-19,3,42.83,Alipay
O049522,U09974,P0029,2025-06-14,3,47.75,CreditCard
O049523,U05775,P0128,2025-01-24,3,29.58,CreditCard
O049524,U01589,P0023,2025-05-02,3,40.6,Wechat
O049525,U01745,P0171,2025-05-05,1,88.83,Alipay
O049526,U02781,P0036,2025-03-20,3,20.29,Alipay
O049527,U07713,P0199,2025-04-07,2,34.22,Alipay
O049528,U04510,P0144,2025-06-27,1,22.31,Alipay
O049529,U08674,P0007,2025-04-26,1,39.91,Alipay
O049530,U07194,P0143,2025-01-07,3,61.68,Wechat
O049531,U01581,P0024,2025-05-14,4,41.01,CreditCard
O049532,U09804,P0006,2025-03-04,3,17.24,Wechat
O049533,U08315,P0193,2025-04-14,1,16.13,CreditCard
O049534,U08649,P0195,2025-05-28,4,64.64,CreditCard
O049535,U03039,P0196,2025-05-24,3,86.63,CreditCard
O049536,U07152,P0076,2025-06-22,4,22.26,Wechat
O049537,U04466,P0155,2025-03-26,2,51.57,Wechat
O049538,U01344,P0137,2025-03-28,2,29.96,Wechat
O049539,U00609,P0087,2025-01-22,1,36.21,CreditCard
O049540,U09721,P0198,2025-04-08,2,22.59,Alipay
O049541,U06755,P0135,2025-06-09,2,24.06,CreditCard
O049542,U06150,P0122,2025-01-10,3,16.45,Alipay
O049543,U06776,P0164,2025-02-15,1,40.36,Wechat
O049544,U05536,P0180,2025-06-18,4,44.86,Wechat
O049545,U00485,P0006,2025-06-11,3,20.5,CreditCard
O049546,U04982,P0085,2025-06-29,2,10.12,CreditCard
O049547,U05317,P0069,2025-02-25,2,9.68,CreditCard
O049548,U05665,P0047,2025-02-16,1,21.09,CreditCard
O049549,U02907,P0123,2025-04-26,2,34.45,CreditCard
O049550,U04300,P0128,2025-04-19,2,45.41,CreditCard
O049551,U04400,P0143,2025-02-05,3,37.32,CreditCard
O049552,U08165,P0037,2025-06-30,3,27.5,Alipay
O049553,U06164,P0018,2025-01-25,2,32.0,Alipay
O049554,U07636,P0041,2025-05-17,1,123.77,Wechat
O049555,U05564,P0133,2025-01-12,3,28.99,Alipay
O049556,U05684,P0091,2025-03-17,2,34.65,Wechat
O049557,U06633,P0043,2025-05-17,4,18.62,CreditCard
O049558,U04025,P0167,2025-01-24,2,54.04,CreditCard
O049559,U03804,P0132,2025-01-03,3,80.31,CreditCard
O049560,U09587,P0179,2025-03-01,2,37.98,CreditCard
O049561,U07395,P0160,2025-05-24,3,117.44,Wechat
O049562,U04474,P0044,2025-02-23,4,49.28,Alipay
O049563,U05342,P0006,2025-02-06,2,59.07,Wechat
O049564,U05024,P0084,2025-05-19,3,19.93,Alipay
O049565,U08770,P0030,2025-04-24,4,67.49,Wechat
O049566,U07303,P0022,2025-02-04,4,45.32,Wechat
